,country,date,confirmed
0,Lesotho,2020-01-22,0.0
1,Lesotho,2020-01-23,0.0
2,Lesotho,2020-01-24,0.0
3,Lesotho,2020-01-25,0.0
4,Lesotho,2020-01-26,0.0
5,Lesotho,2020-01-27,0.0
6,Lesotho,2020-01-28,0.0
7,Lesotho,2020-01-29,0.0
8,Lesotho,2020-01-30,0.0
9,Lesotho,2020-01-31,0.0
10,Lesotho,2020-02-01,0.0
11,Lesotho,2020-02-02,0.0
12,Lesotho,2020-02-03,0.0
13,Lesotho,2020-02-04,0.0
14,Lesotho,2020-02-05,0.0
15,Lesotho,2020-02-06,0.0
16,Lesotho,2020-02-07,0.0
17,Lesotho,2020-02-08,0.0
18,Lesotho,2020-02-09,0.0
19,Lesotho,2020-02-10,0.0
20,Lesotho,2020-02-11,0.0
21,Lesotho,2020-02-12,0.0
22,Lesotho,2020-02-13,0.0
23,Lesotho,2020-02-14,0.0
24,Lesotho,2020-02-15,0.0
25,Lesotho,2020-02-16,0.0
26,Lesotho,2020-02-17,0.0
27,Lesotho,2020-02-18,0.0
28,Lesotho,2020-02-19,0.0
29,Lesotho,2020-02-20,0.0
30,Lesotho,2020-02-21,0.0
31,Lesotho,2020-02-22,0.0
32,Lesotho,2020-02-23,0.0
33,Lesotho,2020-02-24,0.0
34,Lesotho,2020-02-25,0.0
35,Lesotho,2020-02-26,0.0
36,Lesotho,2020-02-27,0.0
37,Lesotho,2020-02-28,0.0
38,Lesotho,2020-02-29,0.0
39,Lesotho,2020-03-01,0.0
40,Lesotho,2020-03-02,0.0
41,Lesotho,2020-03-03,0.0
42,Lesotho,2020-03-04,0.0
43,Lesotho,2020-03-05,0.0
44,Lesotho,2020-03-06,0.0
45,Lesotho,2020-03-07,0.0
46,Lesotho,2020-03-08,0.0
47,Lesotho,2020-03-09,0.0
48,Lesotho,2020-03-10,0.0
49,Lesotho,2020-03-11,0.0
50,Lesotho,2020-03-12,0.0
51,Lesotho,2020-03-13,0.0
52,Lesotho,2020-03-14,0.0
53,Lesotho,2020-03-15,0.0
54,Lesotho,2020-03-16,0.0
55,Lesotho,2020-03-17,0.0
56,Lesotho,2020-03-18,0.0
57,Lesotho,2020-03-19,0.0
58,Lesotho,2020-03-20,0.0
59,Lesotho,2020-03-21,0.0
60,Lesotho,2020-03-22,0.0
61,Lesotho,2020-03-23,0.0
62,Lesotho,2020-03-24,0.0
63,Lesotho,2020-03-25,0.0
64,Lesotho,2020-03-26,0.0
65,Lesotho,2020-03-27,0.0
66,Lesotho,2020-03-28,0.0
67,Lesotho,2020-03-29,0.0
68,Lesotho,2020-03-30,0.0
69,Lesotho,2020-03-31,0.0
70,Lesotho,2020-04-01,0.0
71,Lesotho,2020-04-02,0.0
72,Lesotho,2020-04-03,0.0
73,Lesotho,2020-04-04,0.0
74,Lesotho,2020-04-05,0.0
75,Lesotho,2020-04-06,0.0
76,Lesotho,2020-04-07,0.0
77,Lesotho,2020-04-08,0.0
78,Lesotho,2020-04-09,0.0
79,Lesotho,2020-04-10,0.0
80,Lesotho,2020-04-11,0.0
81,Lesotho,2020-04-12,0.0
82,Lesotho,2020-04-13,0.0
83,Lesotho,2020-04-14,0.0
84,Lesotho,2020-04-15,0.0
85,Lesotho,2020-04-16,0.0
86,Lesotho,2020-04-17,0.0
87,Lesotho,2020-04-18,0.0
88,Lesotho,2020-04-19,0.0
89,Lesotho,2020-04-20,0.0
90,Lesotho,2020-04-21,0.0
91,Lesotho,2020-04-22,0.0
92,Lesotho,2020-04-23,0.0
93,Lesotho,2020-04-24,0.0
94,Lesotho,2020-04-25,0.0
95,Lesotho,2020-04-26,0.0
96,Lesotho,2020-04-27,0.0
97,Lesotho,2020-04-28,0.0
98,Lesotho,2020-04-29,0.0
99,Lesotho,2020-04-30,0.0
100,Lesotho,2020-05-01,0.0
101,Lesotho,2020-05-02,0.0
102,Lesotho,2020-05-03,0.0
103,Lesotho,2020-05-04,0.0
104,Lesotho,2020-05-05,0.0
105,Lesotho,2020-05-06,0.0
106,Lesotho,2020-05-07,0.0
107,Lesotho,2020-05-08,0.0
108,Lesotho,2020-05-09,0.0
109,Lesotho,2020-05-10,0.0
110,Lesotho,2020-05-11,0.0
111,Lesotho,2020-05-12,0.0
112,Lesotho,2020-05-13,1.0
113,Lesotho,2020-05-14,1.0
114,Lesotho,2020-05-15,1.0
115,Lesotho,2020-05-16,1.0
116,Lesotho,2020-05-17,1.0
117,Lesotho,2020-05-18,1.0
118,Lesotho,2020-05-19,1.0
119,Lesotho,2020-05-20,1.0
120,Lesotho,2020-05-21,1.0
121,Lesotho,2020-05-22,2.0
122,Lesotho,2020-05-23,2.0
123,Lesotho,2020-05-24,2.0
124,Lesotho,2020-05-25,2.0
125,Papua New Guinea,2020-01-22,0.0
126,Papua New Guinea,2020-01-23,0.0
127,Papua New Guinea,2020-01-24,0.0
128,Papua New Guinea,2020-01-25,0.0
129,Papua New Guinea,2020-01-26,0.0
130,Papua New Guinea,2020-01-27,0.0
131,Papua New Guinea,2020-01-28,0.0
132,Papua New Guinea,2020-01-29,0.0
133,Papua New Guinea,2020-01-30,0.0
134,Papua New Guinea,2020-01-31,0.0
135,Papua New Guinea,2020-02-01,0.0
136,Papua New Guinea,2020-02-02,0.0
137,Papua New Guinea,2020-02-03,0.0
138,Papua New Guinea,2020-02-04,0.0
139,Papua New Guinea,2020-02-05,0.0
140,Papua New Guinea,2020-02-06,0.0
141,Papua New Guinea,2020-02-07,0.0
142,Papua New Guinea,2020-02-08,0.0
143,Papua New Guinea,2020-02-09,0.0
144,Papua New Guinea,2020-02-10,0.0
145,Papua New Guinea,2020-02-11,0.0
146,Papua New Guinea,2020-02-12,0.0
147,Papua New Guinea,2020-02-13,0.0
148,Papua New Guinea,2020-02-14,0.0
149,Papua New Guinea,2020-02-15,0.0
150,Papua New Guinea,2020-02-16,0.0
151,Papua New Guinea,2020-02-17,0.0
152,Papua New Guinea,2020-02-18,0.0
153,Papua New Guinea,2020-02-19,0.0
154,Papua New Guinea,2020-02-20,0.0
155,Papua New Guinea,2020-02-21,0.0
156,Papua New Guinea,2020-02-22,0.0
157,Papua New Guinea,2020-02-23,0.0
158,Papua New Guinea,2020-02-24,0.0
159,Papua New Guinea,2020-02-25,0.0
160,Papua New Guinea,2020-02-26,0.0
161,Papua New Guinea,2020-02-27,0.0
162,Papua New Guinea,2020-02-28,0.0
163,Papua New Guinea,2020-02-29,0.0
164,Papua New Guinea,2020-03-01,0.0
165,Papua New Guinea,2020-03-02,0.0
166,Papua New Guinea,2020-03-03,0.0
167,Papua New Guinea,2020-03-04,0.0
168,Papua New Guinea,2020-03-05,0.0
169,Papua New Guinea,2020-03-06,0.0
170,Papua New Guinea,2020-03-07,0.0
171,Papua New Guinea,2020-03-08,0.0
172,Papua New Guinea,2020-03-09,0.0
173,Papua New Guinea,2020-03-10,0.0
174,Papua New Guinea,2020-03-11,0.0
175,Papua New Guinea,2020-03-12,0.0
176,Papua New Guinea,2020-03-13,0.0
177,Papua New Guinea,2020-03-14,0.0
178,Papua New Guinea,2020-03-15,0.0
179,Papua New Guinea,2020-03-16,0.0
180,Papua New Guinea,2020-03-17,0.0
181,Papua New Guinea,2020-03-18,0.0
182,Papua New Guinea,2020-03-19,0.0
183,Papua New Guinea,2020-03-20,1.0
184,Papua New Guinea,2020-03-21,1.0
185,Papua New Guinea,2020-03-22,1.0
186,Papua New Guinea,2020-03-23,1.0
187,Papua New Guinea,2020-03-24,1.0
188,Papua New Guinea,2020-03-25,1.0
189,Papua New Guinea,2020-03-26,1.0
190,Papua New Guinea,2020-03-27,1.0
191,Papua New Guinea,2020-03-28,1.0
192,Papua New Guinea,2020-03-29,1.0
193,Papua New Guinea,2020-03-30,1.0
194,Papua New Guinea,2020-03-31,1.0
195,Papua New Guinea,2020-04-01,1.0
196,Papua New Guinea,2020-04-02,1.0
197,Papua New Guinea,2020-04-03,1.0
198,Papua New Guinea,2020-04-04,1.0
199,Papua New Guinea,2020-04-05,1.0
200,Papua New Guinea,2020-04-06,2.0
201,Papua New Guinea,2020-04-07,2.0
202,Papua New Guinea,2020-04-08,2.0
203,Papua New Guinea,2020-04-09,2.0
204,Papua New Guinea,2020-04-10,2.0
205,Papua New Guinea,2020-04-11,2.0
206,Papua New Guinea,2020-04-12,2.0
207,Papua New Guinea,2020-04-13,2.0
208,Papua New Guinea,2020-04-14,2.0
209,Papua New Guinea,2020-04-15,2.0
210,Papua New Guinea,2020-04-16,7.0
211,Papua New Guinea,2020-04-17,7.0
212,Papua New Guinea,2020-04-18,7.0
213,Papua New Guinea,2020-04-19,7.0
214,Papua New Guinea,2020-04-20,7.0
215,Papua New Guinea,2020-04-21,7.0
216,Papua New Guinea,2020-04-22,8.0
217,Papua New Guinea,2020-04-23,8.0
218,Papua New Guinea,2020-04-24,8.0
219,Papua New Guinea,2020-04-25,8.0
220,Papua New Guinea,2020-04-26,8.0
221,Papua New Guinea,2020-04-27,8.0
222,Papua New Guinea,2020-04-28,8.0
223,Papua New Guinea,2020-04-29,8.0
224,Papua New Guinea,2020-04-30,8.0
225,Papua New Guinea,2020-05-01,8.0
226,Papua New Guinea,2020-05-02,8.0
227,Papua New Guinea,2020-05-03,8.0
228,Papua New Guinea,2020-05-04,8.0
229,Papua New Guinea,2020-05-05,8.0
230,Papua New Guinea,2020-05-06,8.0
231,Papua New Guinea,2020-05-07,8.0
232,Papua New Guinea,2020-05-08,8.0
233,Papua New Guinea,2020-05-09,8.0
234,Papua New Guinea,2020-05-10,8.0
235,Papua New Guinea,2020-05-11,8.0
236,Papua New Guinea,2020-05-12,8.0
237,Papua New Guinea,2020-05-13,8.0
238,Papua New Guinea,2020-05-14,8.0
239,Papua New Guinea,2020-05-15,8.0
240,Papua New Guinea,2020-05-16,8.0
241,Papua New Guinea,2020-05-17,8.0
242,Papua New Guinea,2020-05-18,8.0
243,Papua New Guinea,2020-05-19,8.0
244,Papua New Guinea,2020-05-20,8.0
245,Papua New Guinea,2020-05-21,8.0
246,Papua New Guinea,2020-05-22,8.0
247,Papua New Guinea,2020-05-23,8.0
248,Papua New Guinea,2020-05-24,8.0
249,Papua New Guinea,2020-05-25,8.0
250,Western Sahara,2020-01-22,0.0
251,Western Sahara,2020-01-23,0.0
252,Western Sahara,2020-01-24,0.0
253,Western Sahara,2020-01-25,0.0
254,Western Sahara,2020-01-26,0.0
255,Western Sahara,2020-01-27,0.0
256,Western Sahara,2020-01-28,0.0
257,Western Sahara,2020-01-29,0.0
258,Western Sahara,2020-01-30,0.0
259,Western Sahara,2020-01-31,0.0
260,Western Sahara,2020-02-01,0.0
261,Western Sahara,2020-02-02,0.0
262,Western Sahara,2020-02-03,0.0
263,Western Sahara,2020-02-04,0.0
264,Western Sahara,2020-02-05,0.0
265,Western Sahara,2020-02-06,0.0
266,Western Sahara,2020-02-07,0.0
267,Western Sahara,2020-02-08,0.0
268,Western Sahara,2020-02-09,0.0
269,Western Sahara,2020-02-10,0.0
270,Western Sahara,2020-02-11,0.0
271,Western Sahara,2020-02-12,0.0
272,Western Sahara,2020-02-13,0.0
273,Western Sahara,2020-02-14,0.0
274,Western Sahara,2020-02-15,0.0
275,Western Sahara,2020-02-16,0.0
276,Western Sahara,2020-02-17,0.0
277,Western Sahara,2020-02-18,0.0
278,Western Sahara,2020-02-19,0.0
279,Western Sahara,2020-02-20,0.0
280,Western Sahara,2020-02-21,0.0
281,Western Sahara,2020-02-22,0.0
282,Western Sahara,2020-02-23,0.0
283,Western Sahara,2020-02-24,0.0
284,Western Sahara,2020-02-25,0.0
285,Western Sahara,2020-02-26,0.0
286,Western Sahara,2020-02-27,0.0
287,Western Sahara,2020-02-28,0.0
288,Western Sahara,2020-02-29,0.0
289,Western Sahara,2020-03-01,0.0
290,Western Sahara,2020-03-02,0.0
291,Western Sahara,2020-03-03,0.0
292,Western Sahara,2020-03-04,0.0
293,Western Sahara,2020-03-05,0.0
294,Western Sahara,2020-03-06,0.0
295,Western Sahara,2020-03-07,0.0
296,Western Sahara,2020-03-08,0.0
297,Western Sahara,2020-03-09,0.0
298,Western Sahara,2020-03-10,0.0
299,Western Sahara,2020-03-11,0.0
300,Western Sahara,2020-03-12,0.0
301,Western Sahara,2020-03-13,0.0
302,Western Sahara,2020-03-14,0.0
303,Western Sahara,2020-03-15,0.0
304,Western Sahara,2020-03-16,0.0
305,Western Sahara,2020-03-17,0.0
306,Western Sahara,2020-03-18,0.0
307,Western Sahara,2020-03-19,0.0
308,Western Sahara,2020-03-20,0.0
309,Western Sahara,2020-03-21,0.0
310,Western Sahara,2020-03-22,0.0
311,Western Sahara,2020-03-23,0.0
312,Western Sahara,2020-03-24,0.0
313,Western Sahara,2020-03-25,0.0
314,Western Sahara,2020-03-26,0.0
315,Western Sahara,2020-03-27,0.0
316,Western Sahara,2020-03-28,0.0
317,Western Sahara,2020-03-29,0.0
318,Western Sahara,2020-03-30,0.0
319,Western Sahara,2020-03-31,0.0
320,Western Sahara,2020-04-01,0.0
321,Western Sahara,2020-04-02,0.0
322,Western Sahara,2020-04-03,0.0
323,Western Sahara,2020-04-04,0.0
324,Western Sahara,2020-04-05,4.0
325,Western Sahara,2020-04-06,4.0
326,Western Sahara,2020-04-07,4.0
327,Western Sahara,2020-04-08,4.0
328,Western Sahara,2020-04-09,4.0
329,Western Sahara,2020-04-10,4.0
330,Western Sahara,2020-04-11,4.0
331,Western Sahara,2020-04-12,6.0
332,Western Sahara,2020-04-13,6.0
333,Western Sahara,2020-04-14,6.0
334,Western Sahara,2020-04-15,6.0
335,Western Sahara,2020-04-16,6.0
336,Western Sahara,2020-04-17,6.0
337,Western Sahara,2020-04-18,6.0
338,Western Sahara,2020-04-19,6.0
339,Western Sahara,2020-04-20,6.0
340,Western Sahara,2020-04-21,6.0
341,Western Sahara,2020-04-22,6.0
342,Western Sahara,2020-04-23,6.0
343,Western Sahara,2020-04-24,6.0
344,Western Sahara,2020-04-25,6.0
345,Western Sahara,2020-04-26,6.0
346,Western Sahara,2020-04-27,6.0
347,Western Sahara,2020-04-28,6.0
348,Western Sahara,2020-04-29,6.0
349,Western Sahara,2020-04-30,6.0
350,Western Sahara,2020-05-01,6.0
351,Western Sahara,2020-05-02,6.0
352,Western Sahara,2020-05-03,6.0
353,Western Sahara,2020-05-04,6.0
354,Western Sahara,2020-05-05,6.0
355,Western Sahara,2020-05-06,6.0
356,Western Sahara,2020-05-07,6.0
357,Western Sahara,2020-05-08,6.0
358,Western Sahara,2020-05-09,6.0
359,Western Sahara,2020-05-10,6.0
360,Western Sahara,2020-05-11,6.0
361,Western Sahara,2020-05-12,6.0
362,Western Sahara,2020-05-13,6.0
363,Western Sahara,2020-05-14,6.0
364,Western Sahara,2020-05-15,6.0
365,Western Sahara,2020-05-16,6.0
366,Western Sahara,2020-05-17,6.0
367,Western Sahara,2020-05-18,6.0
368,Western Sahara,2020-05-19,6.0
369,Western Sahara,2020-05-20,6.0
370,Western Sahara,2020-05-21,6.0
371,Western Sahara,2020-05-22,6.0
372,Western Sahara,2020-05-23,6.0
373,Western Sahara,2020-05-24,9.0
374,Western Sahara,2020-05-25,9.0
375,Suriname,2020-01-22,0.0
376,Suriname,2020-01-23,0.0
377,Suriname,2020-01-24,0.0
378,Suriname,2020-01-25,0.0
379,Suriname,2020-01-26,0.0
380,Suriname,2020-01-27,0.0
381,Suriname,2020-01-28,0.0
382,Suriname,2020-01-29,0.0
383,Suriname,2020-01-30,0.0
384,Suriname,2020-01-31,0.0
385,Suriname,2020-02-01,0.0
386,Suriname,2020-02-02,0.0
387,Suriname,2020-02-03,0.0
388,Suriname,2020-02-04,0.0
389,Suriname,2020-02-05,0.0
390,Suriname,2020-02-06,0.0
391,Suriname,2020-02-07,0.0
392,Suriname,2020-02-08,0.0
393,Suriname,2020-02-09,0.0
394,Suriname,2020-02-10,0.0
395,Suriname,2020-02-11,0.0
396,Suriname,2020-02-12,0.0
397,Suriname,2020-02-13,0.0
398,Suriname,2020-02-14,0.0
399,Suriname,2020-02-15,0.0
400,Suriname,2020-02-16,0.0
401,Suriname,2020-02-17,0.0
402,Suriname,2020-02-18,0.0
403,Suriname,2020-02-19,0.0
404,Suriname,2020-02-20,0.0
405,Suriname,2020-02-21,0.0
406,Suriname,2020-02-22,0.0
407,Suriname,2020-02-23,0.0
408,Suriname,2020-02-24,0.0
409,Suriname,2020-02-25,0.0
410,Suriname,2020-02-26,0.0
411,Suriname,2020-02-27,0.0
412,Suriname,2020-02-28,0.0
413,Suriname,2020-02-29,0.0
414,Suriname,2020-03-01,0.0
415,Suriname,2020-03-02,0.0
416,Suriname,2020-03-03,0.0
417,Suriname,2020-03-04,0.0
418,Suriname,2020-03-05,0.0
419,Suriname,2020-03-06,0.0
420,Suriname,2020-03-07,0.0
421,Suriname,2020-03-08,0.0
422,Suriname,2020-03-09,0.0
423,Suriname,2020-03-10,0.0
424,Suriname,2020-03-11,0.0
425,Suriname,2020-03-12,0.0
426,Suriname,2020-03-13,0.0
427,Suriname,2020-03-14,1.0
428,Suriname,2020-03-15,1.0
429,Suriname,2020-03-16,1.0
430,Suriname,2020-03-17,1.0
431,Suriname,2020-03-18,1.0
432,Suriname,2020-03-19,1.0
433,Suriname,2020-03-20,4.0
434,Suriname,2020-03-21,4.0
435,Suriname,2020-03-22,5.0
436,Suriname,2020-03-23,5.0
437,Suriname,2020-03-24,7.0
438,Suriname,2020-03-25,8.0
439,Suriname,2020-03-26,8.0
440,Suriname,2020-03-27,8.0
441,Suriname,2020-03-28,8.0
442,Suriname,2020-03-29,8.0
443,Suriname,2020-03-30,8.0
444,Suriname,2020-03-31,9.0
445,Suriname,2020-04-01,10.0
446,Suriname,2020-04-02,10.0
447,Suriname,2020-04-03,10.0
448,Suriname,2020-04-04,10.0
449,Suriname,2020-04-05,10.0
450,Suriname,2020-04-06,10.0
451,Suriname,2020-04-07,10.0
452,Suriname,2020-04-08,10.0
453,Suriname,2020-04-09,10.0
454,Suriname,2020-04-10,10.0
455,Suriname,2020-04-11,10.0
456,Suriname,2020-04-12,10.0
457,Suriname,2020-04-13,10.0
458,Suriname,2020-04-14,10.0
459,Suriname,2020-04-15,10.0
460,Suriname,2020-04-16,10.0
461,Suriname,2020-04-17,10.0
462,Suriname,2020-04-18,10.0
463,Suriname,2020-04-19,10.0
464,Suriname,2020-04-20,10.0
465,Suriname,2020-04-21,10.0
466,Suriname,2020-04-22,10.0
467,Suriname,2020-04-23,10.0
468,Suriname,2020-04-24,10.0
469,Suriname,2020-04-25,10.0
470,Suriname,2020-04-26,10.0
471,Suriname,2020-04-27,10.0
472,Suriname,2020-04-28,10.0
473,Suriname,2020-04-29,10.0
474,Suriname,2020-04-30,10.0
475,Suriname,2020-05-01,10.0
476,Suriname,2020-05-02,10.0
477,Suriname,2020-05-03,10.0
478,Suriname,2020-05-04,10.0
479,Suriname,2020-05-05,10.0
480,Suriname,2020-05-06,10.0
481,Suriname,2020-05-07,10.0
482,Suriname,2020-05-08,10.0
483,Suriname,2020-05-09,10.0
484,Suriname,2020-05-10,10.0
485,Suriname,2020-05-11,10.0
486,Suriname,2020-05-12,10.0
487,Suriname,2020-05-13,10.0
488,Suriname,2020-05-14,10.0
489,Suriname,2020-05-15,10.0
490,Suriname,2020-05-16,10.0
491,Suriname,2020-05-17,10.0
492,Suriname,2020-05-18,11.0
493,Suriname,2020-05-19,11.0
494,Suriname,2020-05-20,11.0
495,Suriname,2020-05-21,11.0
496,Suriname,2020-05-22,11.0
497,Suriname,2020-05-23,11.0
498,Suriname,2020-05-24,11.0
499,Suriname,2020-05-25,11.0
500,Seychelles,2020-01-22,0.0
501,Seychelles,2020-01-23,0.0
502,Seychelles,2020-01-24,0.0
503,Seychelles,2020-01-25,0.0
504,Seychelles,2020-01-26,0.0
505,Seychelles,2020-01-27,0.0
506,Seychelles,2020-01-28,0.0
507,Seychelles,2020-01-29,0.0
508,Seychelles,2020-01-30,0.0
509,Seychelles,2020-01-31,0.0
510,Seychelles,2020-02-01,0.0
511,Seychelles,2020-02-02,0.0
512,Seychelles,2020-02-03,0.0
513,Seychelles,2020-02-04,0.0
514,Seychelles,2020-02-05,0.0
515,Seychelles,2020-02-06,0.0
516,Seychelles,2020-02-07,0.0
517,Seychelles,2020-02-08,0.0
518,Seychelles,2020-02-09,0.0
519,Seychelles,2020-02-10,0.0
520,Seychelles,2020-02-11,0.0
521,Seychelles,2020-02-12,0.0
522,Seychelles,2020-02-13,0.0
523,Seychelles,2020-02-14,0.0
524,Seychelles,2020-02-15,0.0
525,Seychelles,2020-02-16,0.0
526,Seychelles,2020-02-17,0.0
527,Seychelles,2020-02-18,0.0
528,Seychelles,2020-02-19,0.0
529,Seychelles,2020-02-20,0.0
530,Seychelles,2020-02-21,0.0
531,Seychelles,2020-02-22,0.0
532,Seychelles,2020-02-23,0.0
533,Seychelles,2020-02-24,0.0
534,Seychelles,2020-02-25,0.0
535,Seychelles,2020-02-26,0.0
536,Seychelles,2020-02-27,0.0
537,Seychelles,2020-02-28,0.0
538,Seychelles,2020-02-29,0.0
539,Seychelles,2020-03-01,0.0
540,Seychelles,2020-03-02,0.0
541,Seychelles,2020-03-03,0.0
542,Seychelles,2020-03-04,0.0
543,Seychelles,2020-03-05,0.0
544,Seychelles,2020-03-06,0.0
545,Seychelles,2020-03-07,0.0
546,Seychelles,2020-03-08,0.0
547,Seychelles,2020-03-09,0.0
548,Seychelles,2020-03-10,0.0
549,Seychelles,2020-03-11,0.0
550,Seychelles,2020-03-12,0.0
551,Seychelles,2020-03-13,0.0
552,Seychelles,2020-03-14,2.0
553,Seychelles,2020-03-15,2.0
554,Seychelles,2020-03-16,3.0
555,Seychelles,2020-03-17,4.0
556,Seychelles,2020-03-18,4.0
557,Seychelles,2020-03-19,6.0
558,Seychelles,2020-03-20,7.0
559,Seychelles,2020-03-21,7.0
560,Seychelles,2020-03-22,7.0
561,Seychelles,2020-03-23,7.0
562,Seychelles,2020-03-24,7.0
563,Seychelles,2020-03-25,7.0
564,Seychelles,2020-03-26,7.0
565,Seychelles,2020-03-27,7.0
566,Seychelles,2020-03-28,8.0
567,Seychelles,2020-03-29,8.0
568,Seychelles,2020-03-30,8.0
569,Seychelles,2020-03-31,10.0
570,Seychelles,2020-04-01,10.0
571,Seychelles,2020-04-02,10.0
572,Seychelles,2020-04-03,10.0
573,Seychelles,2020-04-04,10.0
574,Seychelles,2020-04-05,10.0
575,Seychelles,2020-04-06,11.0
576,Seychelles,2020-04-07,11.0
577,Seychelles,2020-04-08,11.0
578,Seychelles,2020-04-09,11.0
579,Seychelles,2020-04-10,11.0
580,Seychelles,2020-04-11,11.0
581,Seychelles,2020-04-12,11.0
582,Seychelles,2020-04-13,11.0
583,Seychelles,2020-04-14,11.0
584,Seychelles,2020-04-15,11.0
585,Seychelles,2020-04-16,11.0
586,Seychelles,2020-04-17,11.0
587,Seychelles,2020-04-18,11.0
588,Seychelles,2020-04-19,11.0
589,Seychelles,2020-04-20,11.0
590,Seychelles,2020-04-21,11.0
591,Seychelles,2020-04-22,11.0
592,Seychelles,2020-04-23,11.0
593,Seychelles,2020-04-24,11.0
594,Seychelles,2020-04-25,11.0
595,Seychelles,2020-04-26,11.0
596,Seychelles,2020-04-27,11.0
597,Seychelles,2020-04-28,11.0
598,Seychelles,2020-04-29,11.0
599,Seychelles,2020-04-30,11.0
600,Seychelles,2020-05-01,11.0
601,Seychelles,2020-05-02,11.0
602,Seychelles,2020-05-03,11.0
603,Seychelles,2020-05-04,11.0
604,Seychelles,2020-05-05,11.0
605,Seychelles,2020-05-06,11.0
606,Seychelles,2020-05-07,11.0
607,Seychelles,2020-05-08,11.0
608,Seychelles,2020-05-09,11.0
609,Seychelles,2020-05-10,11.0
610,Seychelles,2020-05-11,11.0
611,Seychelles,2020-05-12,11.0
612,Seychelles,2020-05-13,11.0
613,Seychelles,2020-05-14,11.0
614,Seychelles,2020-05-15,11.0
615,Seychelles,2020-05-16,11.0
616,Seychelles,2020-05-17,11.0
617,Seychelles,2020-05-18,11.0
618,Seychelles,2020-05-19,11.0
619,Seychelles,2020-05-20,11.0
620,Seychelles,2020-05-21,11.0
621,Seychelles,2020-05-22,11.0
622,Seychelles,2020-05-23,11.0
623,Seychelles,2020-05-24,11.0
624,Seychelles,2020-05-25,11.0
625,Holy See,2020-01-22,0.0
626,Holy See,2020-01-23,0.0
627,Holy See,2020-01-24,0.0
628,Holy See,2020-01-25,0.0
629,Holy See,2020-01-26,0.0
630,Holy See,2020-01-27,0.0
631,Holy See,2020-01-28,0.0
632,Holy See,2020-01-29,0.0
633,Holy See,2020-01-30,0.0
634,Holy See,2020-01-31,0.0
635,Holy See,2020-02-01,0.0
636,Holy See,2020-02-02,0.0
637,Holy See,2020-02-03,0.0
638,Holy See,2020-02-04,0.0
639,Holy See,2020-02-05,0.0
640,Holy See,2020-02-06,0.0
641,Holy See,2020-02-07,0.0
642,Holy See,2020-02-08,0.0
643,Holy See,2020-02-09,0.0
644,Holy See,2020-02-10,0.0
645,Holy See,2020-02-11,0.0
646,Holy See,2020-02-12,0.0
647,Holy See,2020-02-13,0.0
648,Holy See,2020-02-14,0.0
649,Holy See,2020-02-15,0.0
650,Holy See,2020-02-16,0.0
651,Holy See,2020-02-17,0.0
652,Holy See,2020-02-18,0.0
653,Holy See,2020-02-19,0.0
654,Holy See,2020-02-20,0.0
655,Holy See,2020-02-21,0.0
656,Holy See,2020-02-22,0.0
657,Holy See,2020-02-23,0.0
658,Holy See,2020-02-24,0.0
659,Holy See,2020-02-25,0.0
660,Holy See,2020-02-26,0.0
661,Holy See,2020-02-27,0.0
662,Holy See,2020-02-28,0.0
663,Holy See,2020-02-29,0.0
664,Holy See,2020-03-01,0.0
665,Holy See,2020-03-02,0.0
666,Holy See,2020-03-03,0.0
667,Holy See,2020-03-04,0.0
668,Holy See,2020-03-05,0.0
669,Holy See,2020-03-06,1.0
670,Holy See,2020-03-07,1.0
671,Holy See,2020-03-08,1.0
672,Holy See,2020-03-09,1.0
673,Holy See,2020-03-10,1.0
674,Holy See,2020-03-11,1.0
675,Holy See,2020-03-12,1.0
676,Holy See,2020-03-13,1.0
677,Holy See,2020-03-14,1.0
678,Holy See,2020-03-15,1.0
679,Holy See,2020-03-16,1.0
680,Holy See,2020-03-17,1.0
681,Holy See,2020-03-18,1.0
682,Holy See,2020-03-19,1.0
683,Holy See,2020-03-20,1.0
684,Holy See,2020-03-21,1.0
685,Holy See,2020-03-22,1.0
686,Holy See,2020-03-23,1.0
687,Holy See,2020-03-24,4.0
688,Holy See,2020-03-25,4.0
689,Holy See,2020-03-26,4.0
690,Holy See,2020-03-27,4.0
691,Holy See,2020-03-28,6.0
692,Holy See,2020-03-29,6.0
693,Holy See,2020-03-30,6.0
694,Holy See,2020-03-31,6.0
695,Holy See,2020-04-01,6.0
696,Holy See,2020-04-02,7.0
697,Holy See,2020-04-03,7.0
698,Holy See,2020-04-04,7.0
699,Holy See,2020-04-05,7.0
700,Holy See,2020-04-06,7.0
701,Holy See,2020-04-07,7.0
702,Holy See,2020-04-08,8.0
703,Holy See,2020-04-09,8.0
704,Holy See,2020-04-10,8.0
705,Holy See,2020-04-11,8.0
706,Holy See,2020-04-12,8.0
707,Holy See,2020-04-13,8.0
708,Holy See,2020-04-14,8.0
709,Holy See,2020-04-15,8.0
710,Holy See,2020-04-16,8.0
711,Holy See,2020-04-17,8.0
712,Holy See,2020-04-18,8.0
713,Holy See,2020-04-19,8.0
714,Holy See,2020-04-20,9.0
715,Holy See,2020-04-21,9.0
716,Holy See,2020-04-22,9.0
717,Holy See,2020-04-23,9.0
718,Holy See,2020-04-24,9.0
719,Holy See,2020-04-25,9.0
720,Holy See,2020-04-26,9.0
